League,Season,Last Name,First Name,Age,City,Country,Team Name,Position,Player Number,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Dribbles Past,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Won,Number of Penalties Committed,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved
Championship,2022,Brown,Ellis Aidan,20.0,Hatfield,England,Hamilton Academical,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Nicolson,Sam,,,Scotland,Hamilton Academical,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Welsh,Thomas,0.0,"
    ",Scotland,Dundee,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,McLeish,Liam,0.0,"
    ",Scotland,Queen's Park,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Fairlie,Alex,0.0,"
    ",Scotland,Queen's Park,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Mackle,Lewis,0.0,"
    ",Scotland,Partick,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Lind,Andrew,0.0,"
    ",Scotland,Queen's Park,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,McQuaid,Liam,0.0,"
    ",Scotland,Queen's Park,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Lynch,Ruaridh,18.0,,Scotland,Dundee,Goalkeeper,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Adam,Charles Graham,37.0,Dundee,Scotland,Dundee,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Naismith,Jason,29.0,Paisley,Scotland,Cove Rangers,Defender,,12.0,1027.0,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Naismith,Jason,29.0,Paisley,Scotland,Queen's Park,Defender,,3.0,116.0,2.0,1.0,18.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Osei Yaw,Derick,25.0,Toulouse,France,Dundee,Attacker,,6.0,177.0,5.0,1.0,7.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Ashley-Seal,Bernard Patrick,25.0,Southwark,England,Hamilton Academical,Attacker,,8.0,529.0,2.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Berra,Christophe Didier,37.0,Edinburgh,Scotland,Raith Rovers,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Lithgow,Alan,35.0,Bellshill,Scotland,Morton,Defender,,4.0,121.0,3.0,0.0,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Fox,Scott,36.0,Bellshill,Scotland,Cove Rangers,Goalkeeper,,13.0,1122.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Moffat,Michael,38.0,Kilmarnock,Scotland,Ayr Utd,Attacker,,0.0,0.0,0.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Scully,Ryan,31.0,Dublin,Republic of Ireland,Hamilton Academical,Goalkeeper,,0.0,0.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Low,Nicholas,31.0,Greenock,Scotland,Arbroath,Midfielder,,4.0,343.0,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Dunne,Cieran,23.0,Falkirk,Scotland,Cove Rangers,Midfielder,,25.0,1418.0,10.0,12.0,18.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Masson,Jamie,30.0,Fraserburgh,Scotland,Cove Rangers,Midfielder,,14.0,512.0,11.0,2.0,13.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Sutherland,Shane,33.0,Wick,Scotland,Inverness CT,Attacker,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,McPake,Joshua,22.0,Coatbridge,Scotland,Queen's Park,Attacker,,27.0,1422.0,10.0,14.0,15.0,,,3.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Easdale,Alexander,22.0,Greenock,Scotland,Morton,Attacker,,0.0,0.0,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Bow,Kyle,19.0,Dunfermline,Scotland,Raith Rovers,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Gillies,Max,21.0,,Scotland,Queen's Park,Defender,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Fosu,Daniel,24.0,,Ghana,Arbroath,Midfielder,,18.0,838.0,12.0,4.0,13.0,,,1.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Championship,2022,Carter,Thomas,20.0,,Scotland,Ayr Utd,Goalkeeper,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Forsyth,Gabriel,17.0,,Scotland,Hamilton Academical,Midfielder,,2.0,49.0,2.0,0.0,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Sheridan,Cillian,35.0,Cavan,Republic of Ireland,Dundee,Attacker,,10.0,323.0,7.0,3.0,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Bitsindou,Romeni Scott,28.0,Brussels,Belgium,Arbroath,Midfielder,,16.0,1184.0,2.0,5.0,6.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Ugwu,Chigozie Eze,29.0,Oxford,England,Morton,Attacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championship,2022,Touré,Gime,29.0,,France,Cove Rangers,Attacker,,5.0,184.0,3.0,2.0,5.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Ben El-Mhanni,Yasin,28.0,London,England,Arbroath,Midfielder,,11.0,610.0,3.0,8.0,9.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Tavares Cruz da Silva Gonçalve,Esmaël Ruti,33.0,Bissau,Guinea-Bissau,Raith Rovers,Attacker,,5.0,177.0,3.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Narval Logan,Shaleum,35.0,Wythenshawe,England,Cove Rangers,Defender,,26.0,2267.0,0.0,2.0,3.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Spence,Lewis Robert,28.0,Kirkcaldy,Scotland,Hamilton Academical,Midfielder,,3.0,62.0,3.0,0.0,6.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Walsh,Tom,27.0,Troon,Scotland,Inverness CT,Attacker,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Brownlie,Darren,30.0,Bellshill,Scotland,Partick,Defender,,21.0,1607.0,5.0,2.0,15.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Linn,Robert Alexander,38.0,Dundee,Scotland,Arbroath,Attacker,,33.0,1525.0,17.0,14.0,20.0,,,3.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Bangala,David,26.0,Kinshasa,Congo DR,Cove Rangers,Midfielder,,6.0,235.0,3.0,3.0,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Bangala,David,26.0,Kinshasa,Congo DR,Ayr Utd,Midfielder,,6.0,139.0,5.0,0.0,17.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,
Championship,2022,Johnstone,Max,25.0,Preston,England,Cove Rangers,Defender,,1.0,90.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Barrett,Ryan,22.0,,Wales,Inverness CT,Midfielder,,2.0,108.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Mahady,Luke,19.0,Burntisland,Scotland,Raith Rovers,Attacker,,0.0,0.0,0.0,0.0,9.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Sparrow,Thomas Lance,22.0,Buckley,Wales,Hamilton Academical,Midfielder,,12.0,944.0,1.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Wilkie,Jack,22.0,,Scotland,Dundee,Midfielder,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Akrobor-Boateng,David Lionel,22.0,,England,Queen's Park,Defender,,6.0,155.0,5.0,1.0,12.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Towler,Evan,20.0,Cove,Scotland,Cove Rangers,Defender,,5.0,377.0,1.0,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Black,Ben,17.0,,Scotland,Hamilton Academical,Midfielder,,0.0,0.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Gilmour,Charlie Ian,25.0,Brighton,England,Cove Rangers,Midfielder,,15.0,1264.0,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Shaw,Nathan Edward,24.0,Blackburn,England,Inverness CT,Midfielder,,32.0,1989.0,13.0,5.0,14.0,,,9.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Quitongo,Jai,27.0,Wishaw,Scotland,Morton,Attacker,,27.0,1894.0,6.0,9.0,6.0,,,2.0,,,,,,,,,,,,,,,,,8.0,0.0,1.0,,,,,
Championship,2022,Boyd,Steven,27.0,,Scotland,Inverness CT,Attacker,,33.0,1349.0,19.0,10.0,22.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Oakley,George,29.0,Wansdworth,England,Morton,Attacker,,13.0,1112.0,0.0,2.0,0.0,,,6.0,,,,,,,,,,,,,,,,,4.0,0.0,1.0,,,,,
Championship,2022,Oakley,George,29.0,Wansdworth,England,Inverness CT,Attacker,,19.0,905.0,9.0,6.0,11.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Kerr,Cameron,29.0,Dundee,Scotland,Dundee,Defender,,26.0,2232.0,1.0,2.0,5.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,McKay,William Robert,36.0,Corby,England,Inverness CT,Attacker,,34.0,2746.0,2.0,14.0,2.0,,,13.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,
Championship,2022,Mackay,Cameron,28.0,Inverness,Scotland,Inverness CT,Goalkeeper,,6.0,494.0,1.0,0.0,31.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Ridgers,Mark,34.0,Inverness,Scotland,Inverness CT,Goalkeeper,,31.0,2746.0,0.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Doran Cogan,Aaron Brian,33.0,Charleville,Republic of Ireland,Inverness CT,Midfielder,,29.0,1531.0,13.0,14.0,18.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Harper,Cameron,23.0,Inverness,Scotland,Inverness CT,Defender,,31.0,2585.0,2.0,2.0,2.0,,,5.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,MacGregor,Roddy,23.0,Inverness,Scotland,Inverness CT,Midfielder,,9.0,531.0,2.0,4.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Devine,Daniel Gerard,32.0,Belfast,Northern Ireland,Inverness CT,Defender,,21.0,1720.0,1.0,5.0,4.0,,,1.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,
Championship,2022,Muirhead,Robbie,28.0,Irvine,Scotland,Morton,Attacker,,35.0,3009.0,1.0,6.0,1.0,,,10.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Anderson,Max,23.0,,Scotland,Dundee,Midfielder,,16.0,507.0,11.0,4.0,23.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Gillespie,Grant,33.0,Glasgow,Scotland,Morton,Midfielder,,32.0,2422.0,5.0,7.0,5.0,,,8.0,,,,,,,,,,,,,,,,,11.0,0.0,1.0,,,,,
Championship,2022,Duffy,Wallace,25.0,,Scotland,Inverness CT,Defender,,23.0,1907.0,1.0,2.0,3.0,,,0.0,,,,,,,,,,,,,,,,,3.0,1.0,0.0,,,,,
Championship,2022,Longstaff,Luis James,23.0,,England,Cove Rangers,Attacker,,33.0,2271.0,9.0,12.0,10.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Samuels,Austin,24.0,Wolverhampton,England,Inverness CT,Attacker,,17.0,787.0,9.0,6.0,12.0,,,3.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,MacKay,Calum,19.0,,Scotland,Inverness CT,Midfielder,,0.0,0.0,0.0,0.0,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Jakubiak,Alexander Louis,28.0,Westminster,England,Dundee,Attacker,,20.0,1027.0,9.0,10.0,16.0,,,6.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,MacDonald,James,38.0,Broxburn,Scotland,Raith Rovers,Goalkeeper,,33.0,2936.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Waters,Calum,28.0,Glasgow,Scotland,Morton,Defender,,14.0,1260.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Championship,2022,O'Halloran,Michael Francis,33.0,Glasgow,Scotland,Cove Rangers,Attacker,,9.0,630.0,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Baird,Jack,28.0,Glasgow,Scotland,Morton,Defender,,35.0,3150.0,0.0,0.0,0.0,,,7.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,
Championship,2022,Vigurs,Iain Angus,36.0,Aberdeen,Scotland,Cove Rangers,Midfielder,,19.0,1182.0,6.0,4.0,23.0,,,1.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Championship,2022,Davidson,Jake,24.0,Stirling,Scotland,Queen's Park,Defender,,34.0,2011.0,15.0,4.0,17.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Fyvie,Fraser Anderson,31.0,Aberdeen,Scotland,Cove Rangers,Midfielder,,14.0,1087.0,2.0,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Crawford,Robert,30.0,Irvine,Scotland,Morton,Midfielder,,33.0,2925.0,0.0,5.0,0.0,,,4.0,,,,,,,,,,,,,,,,,10.0,0.0,0.0,,,,,
Championship,2022,Kilday,Lee,32.0,Glasgow,Scotland,Queen's Park,Defender,,30.0,2505.0,1.0,5.0,3.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,McGrattan,Lewis,23.0,Port Glasgow,Scotland,Morton,Midfielder,,31.0,1376.0,15.0,14.0,20.0,,,2.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Longridge,Jackson,29.0,Glasgow,Scotland,Cove Rangers,Defender,,9.0,763.0,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,O'Connor,Darragh,25.0,Wexford,Republic of Ireland,Morton,Defender,,26.0,2206.0,2.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Strapp,Lewis John,25.0,Dunoon,Scotland,Morton,Defender,,20.0,1405.0,4.0,5.0,4.0,,,0.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Championship,2022,Blues,Cameron,26.0,Stirling,Scotland,Morton,Midfielder,,34.0,2795.0,3.0,2.0,3.0,,,3.0,,,,,,,,,,,,,,,,,5.0,0.0,1.0,,,,,
Championship,2022,Megginson,Mitchel,32.0,Aberdeen,Scotland,Cove Rangers,Attacker,,32.0,2696.0,1.0,10.0,1.0,,,7.0,,,,,,,,,,,,,,,,,11.0,0.0,0.0,,,,,
Championship,2022,French,Tyler Jay,25.0,Bury St Edmunds,England,Dundee,Defender,,18.0,1503.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Yule,Blair,32.0,Aberdeen,Scotland,Cove Rangers,Midfielder,,18.0,1482.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Heraghty,Jacques,22.0,,Scotland,Queen's Park,Goalkeeper,,0.0,0.0,0.0,0.0,36.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Connell,Kyle,23.0,,Scotland,Raith Rovers,Attacker,,20.0,1018.0,11.0,5.0,12.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Ross,Ethan,23.0,Inverurie,Scotland,Raith Rovers,Midfielder,,20.0,1083.0,7.0,7.0,7.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Virtanen,Miko Aarne,25.0,Tampere,Finland,Cove Rangers,Midfielder,,11.0,592.0,6.0,4.0,6.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Virtanen,Miko Aarne,25.0,Tampere,Finland,Hamilton Academical,Midfielder,,5.0,246.0,3.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,McGowan,Paul,37.0,Bellshill,Scotland,Dundee,Midfielder,,8.0,459.0,3.0,4.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Reynolds,Mark,37.0,Motherwell,Scotland,Cove Rangers,Defender,,29.0,2470.0,1.0,2.0,7.0,,,3.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Hyde,Lewis,22.0,Inverness,Scotland,Inverness CT,Midfielder,,23.0,1027.0,12.0,7.0,24.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Miller,Calvin,26.0,Glasgow,Scotland,Morton,Midfielder,,15.0,997.0,3.0,8.0,5.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Roy,Alistair,27.0,Airdrie,Scotland,Morton,Attacker,,6.0,128.0,5.0,1.0,13.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Hetherington,Steven,31.0,Hartlepool,England,Arbroath,Midfielder,,13.0,925.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Doyle,James Michael,33.0,Glasgow,Scotland,Hamilton Academical,Defender,,21.0,1706.0,1.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,
Championship,2022,Doyle,James Michael,33.0,Glasgow,Scotland,Alloa Athletic,Defender,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Donnelly,Luke,28.0,Glasgow,Scotland,Arbroath,Attacker,,3.0,152.0,1.0,2.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Donnelly,Luke,28.0,Glasgow,Scotland,Alloa Athletic,Attacker,,2.0,86.0,2.0,0.0,2.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Lang,Thomas,27.0,Oxford,England,Raith Rovers,Defender,,14.0,1211.0,0.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,
Championship,2022,Spencer,Brad,28.0,London,England,Raith Rovers,Midfielder,,25.0,1834.0,4.0,7.0,5.0,,,0.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,
Championship,2022,Neill,Morgyn,28.0,Glasgow,Scotland,Cove Rangers,Defender,,20.0,1544.0,3.0,2.0,16.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Tait,Dylan,23.0,Glasgow,Scotland,Arbroath,Midfielder,,20.0,1125.0,7.0,6.0,13.0,,,0.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,
Championship,2022,Scully,Connor,32.0,Aberdeen,Scotland,Cove Rangers,Midfielder,,35.0,3053.0,0.0,7.0,0.0,,,7.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Championship,2022,Pignatiello,Carlo Ross,24.0,Glasgow,Scotland,Morton,Midfielder,,19.0,1142.0,6.0,8.0,21.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Championship,2022,Demus,Balint,22.0,Szeged,Hungary,Cove Rangers,Goalkeeper,,0.0,0.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Coulson,Quinn,21.0,Dunfermline,Scotland,Raith Rovers,Attacker,,6.0,34.0,6.0,0.0,17.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Coulson,Quinn,21.0,Dunfermline,Scotland,Alloa Athletic,Attacker,,2.0,180.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Strachan,Matthew Angus,19.0,,Scotland,Inverness CT,Midfielder,,5.0,19.0,5.0,0.0,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Healy,Aaron,21.0,Glasgow,Scotland,Queen's Park,Attacker,,14.0,302.0,12.0,2.0,15.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Reading,Patrick James,25.0,Newcastle,England,Ayr Utd,Defender,,36.0,2975.0,2.0,5.0,2.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Championship,2022,Dempsey,Ben Michael,25.0,Charlton,England,Ayr Utd,Midfielder,,35.0,3088.0,0.0,4.0,0.0,,,7.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Championship,2022,Chalmers,Logan Paul,24.0,Dundee,Scotland,Ayr Utd,Attacker,,11.0,711.0,3.0,7.0,3.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Murdoch,Andrew,29.0,Paisley,Scotland,Ayr Utd,Midfielder,,26.0,2131.0,1.0,8.0,2.0,,,2.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Championship,2022,Lyon,Reece,24.0,Greenock,Scotland,Morton,Midfielder,,2.0,143.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,McGinty,Sean Andrew,31.0,Maidstone,England,Ayr Utd,Defender,,33.0,2644.0,4.0,0.0,7.0,,,3.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Championship,2022,Thomson,Jason,37.0,Edinburgh,Scotland,Arbroath,Defender,,4.0,314.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Moore,Lewis,26.0,Bathgate,Scotland,Queen's Park,Midfielder,,4.0,34.0,4.0,0.0,11.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Gourlay,Kyle,26.0,Dundee,Scotland,Cove Rangers,Goalkeeper,,17.0,1488.0,1.0,0.0,20.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,McKenzie,Mark,24.0,East Kilbride,Scotland,Ayr Utd,Attacker,,33.0,1476.0,20.0,8.0,23.0,,,4.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,McAllister,Nicholas David,23.0,,Scotland,Ayr Utd,Defender,,25.0,1986.0,1.0,9.0,9.0,,,1.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Championship,2022,Dowds,Anton,28.0,Edinburgh,Scotland,Partick,Attacker,,25.0,734.0,20.0,2.0,25.0,,,6.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Paterson,Brody,23.0,,Scotland,Cove Rangers,Defender,,2.0,180.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Sanders,Jack,25.0,Bolton,England,Cove Rangers,Defender,,12.0,1080.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Championship,2022,Smith,Paul,22.0,Cumnock,Scotland,Ayr Utd,Attacker,,16.0,538.0,10.0,5.0,29.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Championship,2022,Owens,Billy,21.0,,Scotland,Partick,Midfielder,,0.0,0.0,0.0,0.0,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Bryden,Fraser,20.0,Dailly,Scotland,Ayr Utd,Attacker,,12.0,295.0,9.0,2.0,22.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Championship,2022,Guthrie,Max,18.0,,Scotland,Ayr Utd,Attacker,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
