League,Season,Last Name,First Name,Age,Country,Team Name,Position,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved,Goals Per Appearance,Number of Substituions per Game,Avg Minutes per Appearance,Yellow Card Rate,Red Card Rate,YellowRed Card Rate
Serie C - Supercoppa Lega Finals,2022,Capoferri,Mattia,23,Italy,Piacenza,Defender,22,1371.0,8,6,22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.6363636363636364,62.31818181818182,0.03209336250911743,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Wieser,David,22,Italy,Mantova,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Wieser,David,22,Italy,Pro Sesto,Midfielder,19,910.0,10,8,31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.9473684210526315,47.89473684210526,0.16703296703296705,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Aucelli,Cristian,22,Italy,Pergolettese,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Aucelli,Cristian,22,Italy,Vis Pesaro,Midfielder,34,2713.0,3,10,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,0.0,0.058823529411764705,0.38235294117647056,79.79411764705883,0.1629192775525249,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Schirru,Giammarco,20,Italy,Pergolettese,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Radaelli,Nicolò,21,Italy,Mantova,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Radaelli,Nicolò,21,Italy,Pro Sesto,Midfielder,16,714.0,8,6,27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.875,44.625,0.04481792717086835,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Fedel,Giacomo,21,Italy,Mantova,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Schiavini,Andrea,19,Italy,Pergolettese,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Jaohuari,Zaid,21,Italy,Pergolettese,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Raimondi,Leonardo,18,Italy,Pergolettese,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Piu,Alessandro,28,Italy,Pergolettese,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Piu,Alessandro,28,Italy,Pro Patria,Attacker,35,1871.0,15,16,15,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.17142857142857143,0.8857142857142857,53.457142857142856,0.03741314804917157,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Marano,Francesco,34,Italy,Pro Patria,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Marano,Francesco,34,Italy,Renate,Midfielder,32,1541.0,11,19,16,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0625,0.9375,48.15625,0.1245944192083063,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Auriletto,Simone,26,Italy,Renate,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Auriletto,Simone,26,Italy,Avellino,Defender,27,2036.0,4,4,12,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0.0,0.0,0.0,0.037037037037037035,0.2962962962962963,75.4074074074074,0.09282907662082515,0.01326129666011788,0.0
Serie C - Supercoppa Lega Finals,2022,Ghioldi,Filippo,24,Italy,Pro Patria,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Alcibiade,Raffaele,35,Italy,Renate,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Alcibiade,Raffaele,35,Italy,Sangiuliano City,Defender,30,2178.0,6,4,14,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,72.6,0.11019283746556474,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Iotti,Luca,29,Italy,Pro Sesto,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Iotti,Luca,29,Italy,Mantova,Defender,24,1840.0,3,2,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0.0,0.0,0.0,0.0,0.20833333333333334,76.66666666666667,0.06521739130434782,0.013043478260869565,0.0
Serie C - Supercoppa Lega Finals,2022,Esposito,Antonio,24,Italy,Renate,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Esposito,Antonio,24,Italy,Latina,Defender,15,956.0,4,5,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.6,63.733333333333334,0.04707112970711297,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Fallani,Mattia,23,Italy,Renate,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Fallani,Mattia,23,Italy,Recanatese,Goalkeeper,29,2610.0,0,0,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.03333333333333333,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Caccavo,Luigi,19,Italy,Pergolettese,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Caia,Federico,20,Italy,Pergolettese,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Di Piedi,Francesco,20,Italy,Pergolettese,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Mallamo,Andrea,22,Italy,Pro Patria,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Mallamo,Andrea,22,Italy,Messina,Midfielder,27,1814.0,4,16,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,2,0.0,0.0,0.0,0.0,0.7407407407407407,67.18518518518519,0.13395810363836824,0.0,0.02976846747519294
Serie C - Supercoppa Lega Finals,2022,Rovida,William,21,Italy,Pro Patria,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Rovida,William,21,Italy,Carrarese,Goalkeeper,1,90.0,0,0,32,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.011111111111111112,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Moretti,Andrea,22,Italy,Pro Patria,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Moretti,Andrea,22,Italy,Pro Sesto,Defender,20,714.0,14,1,35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.75,35.7,0.08403361344537814,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bosisio,Marco,21,Italy,Renate,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bracaglia,Gabriele,20,Italy,Renate,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Ombra,Francesco,21,Italy,Renate,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Tacchinardi,Gabriele,18,Italy,Pergolettese,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Sangiovanni,Tommaso,19,Italy,Pergolettese,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Sartori,Gabriel,18,Italy,Pergolettese,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Maletić,Marko,30,Serbia,Renate,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Currarino,Michele,32,Italy,Renate,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Currarino,Michele,32,Italy,Fiorenzuola,Midfielder,29,2069.0,5,11,7,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.06896551724137931,0.5517241379310345,71.34482758620689,0.1401643305944901,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Sartore,Francisco,29,Brazil,Renate,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Sartore,Francisco,29,Brazil,Fiorenzuola,Midfielder,31,2137.0,4,19,6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.06451612903225806,0.7419354838709677,68.93548387096774,0.07253158633598503,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Struna,Aljaž,33,Slovenia,Triestina,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Rolando,Mattia,32,Italy,Renate,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Rolando,Mattia,32,Italy,SS Monopoli,Midfielder,35,1885.0,10,20,14,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.05714285714285714,0.8571428571428571,53.857142857142854,0.09283819628647215,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Anzolin,Matteo,23,Italy,Triestina,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Procaccio,Andrea,28,Italy,Renate,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Procaccio,Andrea,28,Italy,Mantova,Attacker,32,1302.0,16,16,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,1.0,40.6875,0.04915514592933948,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Fofana,Lamine,26,Côte d'Ivoire,Triestina,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Fofana,Lamine,26,Côte d'Ivoire,Messina,Midfielder,36,2646.0,5,9,5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,0.0,0.0,0.0,0.05555555555555555,0.3888888888888889,73.5,0.09523809523809523,0.013605442176870748,0.013605442176870748
Serie C - Supercoppa Lega Finals,2022,Bianchimano,Andrea,28,Italy,Renate,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bianchimano,Andrea,28,Italy,Lucchese,Attacker,20,994.0,6,13,17,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.2,0.95,49.7,0.10060362173038229,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Gasperi,Matteo,27,Italy,Renate,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Gasperi,Matteo,27,Italy,Monterosi,Midfielder,26,1199.0,13,10,20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.8846153846153846,46.11538461538461,0.1517931609674729,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Rizzo,Nicholas,24,Italy,Triestina,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Rizzo,Nicholas,24,Italy,PRO Vercelli,Defender,12,983.0,1,1,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,81.91666666666667,0.06103763987792472,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Kačinari,Aaron,22,Slovenia,Triestina,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pavlev,Daniel,24,Slovenia,Triestina,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pavlev,Daniel,24,Slovenia,Viterbese,Defender,22,1521.0,6,3,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.4090909090909091,69.13636363636364,0.1012491781722551,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pierobon,Christian,22,Italy,Triestina,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pierobon,Christian,22,Italy,Mantova,Midfielder,36,2497.0,9,14,11,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.1388888888888889,0.6388888888888888,69.36111111111111,0.043251902282739285,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Agostino,Giuseppe,21,Italy,Triestina,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Amadio,Marco,25,Italy,Renate,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Amadio,Marco,25,Italy,Virtus Verona,Midfielder,19,1012.0,7,11,15,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.05263157894736842,0.9473684210526315,53.26315789473684,0.018774703557312252,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Munaretti,Luca,22,Italy,Renate,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Munaretti,Luca,22,Italy,Virtus Verona,Defender,19,1070.0,7,9,27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.8421052631578947,56.31578947368421,0.05327102803738318,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Garetto,Marco,23,Italy,Renate,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Garetto,Marco,23,Italy,Avellino,Midfielder,15,361.0,12,3,34,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,1.0,24.066666666666666,0.08310249307479224,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Tremolada,Marco Andrea,19,Italy,Renate,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Kozlowski,Olaf,18,Belgium,Triestina,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Massolo,Samuele,27,Italy,Vicenza Virtus,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
